ID|NAME|CITY|ZIPCODE|BBAN|LOCALE|BANK_COUNTRY|IBAN|COUNTRY_CALLING_CODE|MSISDN|PHONE_NUMBER|PYFLOAT|ANDROID_PLATFORM_TOKEN
880264|Monique Ward|Charlesfort|28424|RVUN79651139692305|tcy_IN|GB|GB39IUGG47255880871303|+1 264|5362864303464|+1-931-183-9084x39054|-660965.857847526|Android 7.0
560102|Cody Hunter|Stevenstad|67496|UUSK43649683792267|ff_SN|GB|GB09EUEO23609794611024|+888|0862986932737|209-039-7017|13800218156601.0|Android 2.3.2
924450|Cindy Tran|East Haroldmouth|80366|AKSI99327929432827|mai_IN|GB|GB12MAYL31175865974567|+39|7301778139787|+1-972-429-2485x384|-33.8856136375494|Android 4.4
766129|Jonathan Huang|Port Elizabeth|37373|FSBW29361592721432|ro_RO|GB|GB32PSOO16667020364025|+255|9164590600771|+1-085-703-0531|-27016079979009.1|Android 2.2.1
715874|Calvin Salazar|Lake Matthewburgh|09305|DROR48327876664179|mi_NZ|GB|GB05FUGM44743361965708|+353|6653155755653|169.644.9894|665312459.865671|Android 4.0.1
275839|Tina Brooks|South Michaelburgh|48384|IUUC16798315712252|bs_BA|GB|GB67AYXK06042753463442|+221|5541048957349|+1-551-883-8422x8471|-32589049563.305|Android 5.0
919940|Jacqueline Hubbard|New Brandonchester|38469|WSBN92581579572361|szl_PL|GB|GB72UGQH40432285477283|+358 18|9189406254757|001-380-787-6602x7451|-1785.460146119|Android 2.3.6
433956|John Johnson|Charlesberg|72107|HGPS26861111402534|ku_TR|GB|GB40HJIM80310375688301|+44 7524|9412584648281|441-784-9503|-5451.62313824132|Android 5.0.1
275294|Lisa Flores|Daleborough|07260|MBHX78675925034749|yi_US|GB|GB03XTKZ74890297514261|+1 268|3856225419720|790.775.9797x09688|-98627142699.4143|Android 4.4
585312|Michele Baker|Simonberg|51790|BLWG07194467113326|pt_PT|GB|GB10PRTD41972567663053|+389|5367721432877|001-763-638-9644x410|-48890.6028940458|Android 4.2.2
730344|Todd Robinson|Port Megan|48025|YQES58375959134845|li_NL|GB|GB98CTWD77004855803827|+242|2141127462792|0689348442|-48924.9078837|Android 2.3.7
393831|Melanie Williams|Crystalburgh|46748|JUIB63589646935218|ff_SN|GB|GB65GRFR05841297387912|+590|9882165822423|969.889.0125|353439697.269823|Android 1.0
269296|David Newton DDS|Ashleyville|98883|MREI80710931036967|sd_IN|GB|GB97FBUW39238282779713|+855|4259052717229|387.515.3850x2432|44739582886.7624|Android 2.3.4
846174|Nicole Anderson|Boydhaven|42289|VOGF72526273682027|tr_CY|GB|GB14EBET94885739215239|+27|4784453479822|904.071.2089x0998|-1427058.80298576|Android 2.3.3
844299|Jon Mcbride|West Mark|49636|JRUV95666283881974|byn_ER|GB|GB24JLSC16622392694664|+993|1799060675471|431.871.7534x298|-364.94448396386|Android 7.1.2
586467|Austin Wilson|Maryberg|03776|LPDH57965217243437|kok_IN|GB|GB31KFPL57760258959789|+968|4973366111789|5216608397|0.67293474089022|Android 2.3.6
866222|Carrie Williams|Gainesshire|92205|OPTC84665744464931|mni_IN|GB|GB14NQKY01646120511274|+881 1|2291090818639|+1-938-183-6982x63586|475971100.138059|Android 2.3.2
395913|Elizabeth Craig|Clarkmouth|01775|KNXD05002338425297|oc_FR|GB|GB34TYET41265103227807|+238|6680293704633|(416)586-8621|21670442.3043195|Android 1.0
398103|Pamela Cameron|East Emily|83779|WYUS82156420674403|lo_LA|GB|GB43HMOQ00387362062703|+290 8|8294995687947|+1-836-216-9232|-0.93157148599106|Android 4.0
888896|Rebecca Harris|New Stephenburgh|48962|GESL16532747288609|aa_DJ|GB|GB87QNDH85696984469893|+60|2478149712176|+1-090-964-9128x00026|-476897.895168847|Android 4.2.2
480629|Lauren Brown|Wallstown|69895|TBAQ89834133370713|hu_HU|GB|GB84LWNI65793397522062|+373|4548814283970|0839840931|-75118971784047.7|Android 2.2.3
838701|Nathan Smith|West Brian|07186|PETG83171895057242|mg_MG|GB|GB56NQQA00598585813564|+58|3480218016540|(448)216-9312x438|-20711371581.4692|Android 4.2.2
970289|Kimberly Garcia|Toddshire|74189|ECDJ96579607545375|mr_IN|GB|GB32JJHD09998206432999|+593|9893844739986|+1-185-643-5498|17078153.656254|Android 6.0
680856|Lisa Poole|Andersonchester|85367|KCDH65269023255875|sid_ET|GB|GB29EZGC68422672286490|+269|5312021136501|001-583-054-1565x8641|673238007616.13|Android 2.1
703982|Kyle Bernard|Jadeland|31783|UHGX48374333459060|gez_ET|GB|GB87VNWV66723643129199|+358 18|6209731752965|001-183-709-4140|-966.43991961394|Android 2.0.1
623349|Allison Curtis|Jasminestad|55112|KBXQ77823315604179|raj_IN|GB|GB12BEZX32266357651014|+881 7|8133764056819|338.755.5052|-3592079226.21215|Android 5.0.1
837210|Joseph Wallace|Collierport|59382|UYPZ25623920203584|te_IN|GB|GB86CKOM11592798909990|+378|9149952366417|549.915.7123x330|64123147061648.4|Android 3.2.1
574528|Victoria Foster|Lawrencechester|51375|RQPN96420923337661|byn_ER|GB|GB76GUTT70182712656615|+992|8563993709014|905.010.3949x65916|1.56320117389071|Android 11
374127|Katie Taylor|Matthewbury|77002|JVCV54323409291214|mag_IN|GB|GB03DFDG45632950999879|+964|2186274237908|666.796.7433x77200|2573.12896706511|Android 2.3.4
665394|Diana Werner|West Josephtown|17825|YLLZ92726338760378|ht_HT|GB|GB55BMCN32448916863197|+963|1353018428231|001-312-679-4726x089|-782.31901360516|Android 3.2.5
982322|Keith Glass|West Cindyport|94082|EHRS40514388587708|mn_MN|GB|GB68HBKH32725446258020|+686|6976118936557|(541)974-8923x530|3890971.26126168|Android 4.2.1
416922|Nathan Tanner|East Dillon|55336|VZLX10943744906234|kl_GL|GB|GB05RHOY88455637687189|+61 89164|0216880414547|(071)346-4012x831|-99255326211.5947|Android 4.3.1
979710|Stephen Velazquez|East Erikaton|76001|RRVM05224722120276|bho_IN|GB|GB48SQQE37523956886458|+1 671|7523963404927|(526)427-6237x00058|-126074917817.997|Android 8.1.0
230038|Mr. Andre Harper|Port Brittany|19130|DZXE24666584407718|ik_CA|GB|GB52JWUZ91171877882678|+965|7866572776705|(697)111-3529|84790450.7352929|Android 4.0.3
617354|Renee Day|Lake Douglas|87552|MIAR88976935269518|ca_IT|GB|GB82HLVA90236135308469|+375|7654652610694|+1-009-480-1859x204|583.424898144644|Android 2.2.2
777768|Steve Valentine|Port Brettburgh|05891|XSEH16258189273154|mag_IN|GB|GB35JGAA59185793018820|+385|6175493823495|622-428-3044x93742|763264.362673664|Android 4.4.1
966111|Robert Reynolds|Hudsonberg|37695|TQBS35237652080078|be_BY|GB|GB07YBNT55743928803230|+44 7911|6565973411526|001-053-203-9694x2145|-86735102107.4361|Android 3.2
974199|Kenneth Mccullough|New Tracyburgh|90312|QLUJ22935754820381|lb_LU|GB|GB75AKGL30591621282209|+218|9891931641065|+1-920-870-0238x6887|949114880.867996|Android 4.1.2
702384|Edwin Green|Tinaborough|93585|YXHW41755235120688|gv_GB|GB|GB63PYMQ57649736291644|+679|9959966232224|(949)885-3726x248|-9049659.31859349|Android 2.0
768560|Brittany Jones|Greenburgh|50313|BFRK23687905705932|fr_FR|GB|GB24GACE66987348157092|+590|9501084162394|295-108-6217|-9825.59091589551|Android 4.2.1
510752|Teresa Shaw|Castroland|26725|AFPA58907960234385|uz_UZ|GB|GB54GIQT48302975456609|+32|6633155745042|284-418-9297x9528|330003.987720716|Android 7.0
455054|Tracey Martin|Lake Jamesmouth|73787|ZWJL16580246742436|bem_ZM|GB|GB19VOQL63368523156784|+687|6107910109155|(593)980-8616|-845195.564493944|Android 1.5
716320|Lisa Johnson|Lake Lindsayside|59327|AWFL00933495839913|ik_CA|GB|GB74RZIF23277417882065|+265|0174578264106|+1-232-623-9600x13793|-7351162831613.5|Android 2.3.7
198977|Dillon Phelps|Port Kimberly|61863|KHYI39251116171461|raj_IN|GB|GB58PSVT28003491392002|+670|3020510283557|009.403.6141|4434155744.93912|Android 4.4.4
575631|Eric Moreno|New Johnnyville|11362|QWGC92514100359819|doi_IN|GB|GB32EDCB81898947163168|+255 24|4449085819552|271-538-5245x6815|-64388743383.403|Android 6.0
525607|Sara Davis|Lake Jason|82915|EIXW00979986741371|hne_IN|GB|GB21KPFR61045414437534|+691|3088401003011|503-654-3617x7719|-30427438250.3016|Android 6.0
617497|Joan Roberts|West Kristin|99302|YURN59964682294035|ar_EG|GB|GB76BKYM70074445205540|+355|5848379741328|+1-068-985-9687x480|49690741729772.2|Android 3.2.4
785056|Micheal Santos|Port Dana|48559|JQEI09214361663611|ak_GH|GB|GB36BEED76325395488050|+7 6|8504419833885|(134)698-4661x50705|-4339.74602865881|Android 1.6
223253|Tony Gomez|Lake Randall|13614|XBSV62607165470465|ka_GE|GB|GB40YPIS05184797562956|+264|1817010504885|(344)921-3691x014|487294.91028059|Android 7.1.1
598731|Randy Newton|Meganstad|58599|ETJU57062411313248|ka_GE|GB|GB04ZRYT24152845309047|+266|0454075021705|+1-954-441-7360|7160426184.4382|Android 1.1
218444|Hailey Cochran|Jeremybury|06449|DHKF83472284524783|vi_VN|GB|GB90OSWX29683809336771|+973|1761440558653|7769705343|3527113136806.74|Android 1.5
778518|James Small|Lake Charles|53847|TIUR38317912685641|hak_TW|GB|GB39RSBG85812803325180|+680|1212402952086|782.089.1311x2522|70965731387959.8|Android 8.0.0
575670|Maria Cook|West Dennis|87972|CKUV99145225277899|ar_AE|GB|GB92XCFM42485140692793|+299|1108350412256|+1-587-909-9497x94974|-71.4907575054848|Android 4.4.4
490794|Kelsey Ray MD|Petersonmouth|11430|EMCQ94035875987311|aa_ET|GB|GB96FNCR96995504827330|+44|7190686224513|795.606.4478|54.3552959644155|Android 7.1
705763|Ryan Stevens|Stewartland|32651|QUAR49702792189955|hr_HR|GB|GB02JZUP55950807190678|+47 79|5501422793950|(881)665-8713x829|-71.3890911551651|Android 2.2.3
292988|Tara Burns|Herrerafort|18354|BEQX44813851381579|nhn_MX|GB|GB68QOST54740191396440|+373 5|6140579636190|(186)075-0244x7753|96820.1790423108|Android 2.3.6
878287|Mary Watson|Sullivanbury|30920|EYDD23644544955742|mag_IN|GB|GB63DNVY07324252809276|+994|5714923418242|001-752-128-5373x7099|470279.520184733|Android 4.3
541515|Kimberly Miller|Mindymouth|71350|GNJD84418167902115|raj_IN|GB|GB42NXYH93646791292687|+389|5033444286299|+1-939-348-1835x796|178127203.69651|Android 1.6
369395|Miss Lori Greene DDS|East Jonathan|57434|CIOX51141357144099|bhb_IN|GB|GB15OMQN51940947869581|+291|5927362815092|382.760.6318x265|43.1932838787007|Android 4.0.4
901337|Rachel Kirby|Luisburgh|87483|EOSP21294541694870|or_IN|GB|GB18CAYE14985831863458|+881 9|6212967767126|517.021.5660|9981.83806469799|Android 9
818962|Joshua Simpson|Kelleytown|43124|PHVT47706955851936|bn_BD|GB|GB57RUNW26969928257765|+299|0543929803330|264-745-4185x27664|85209427991.9886|Android 1.1
280463|Jason Oliver|South Joshua|77374|BCES11514652658866|lo_LA|GB|GB06LINH02838367336881|+590|4338799375031|185-127-5428|-78725829185.3737|Android 4.2.1
744455|Mason Phillips|Pittmanbury|68888|HUOB84427424934263|ks_IN|GB|GB73NYNA30091624361041|+599 7|5084888831356|001-975-591-8989x99316|6415761407.67338|Android 3.2.6
485534|Casey Vasquez|Jacksonbury|95336|LWZW72940940984090|cy_GB|GB|GB39JVOP53073346972827|+268|8817323250708|001-181-542-8667x5131|-99645032619905.6|Android 3.2.5
529696|Elizabeth Porter|Caldwellborough|06919|SEOX90623990824171|ky_KG|GB|GB20NRDK48670257339033|+1 868|0335631528783|001-788-691-4177x000|6131298.777566|Android 5.0
149921|Kathleen Diaz|Port James|32045|OXMZ17045708896868|sd_IN|GB|GB41QKFL04497135483148|+62|6332130325529|066.098.7033x6436|2.59258677015223|Android 2.0
110063|Michael Hensley|Lake Victoriamouth|79185|HZRZ23696037281923|mhr_RU|GB|GB70YCTT71716304578429|+226|5910154861996|955-090-9891|121708315605.78|Android 4.0.4
425687|Christopher Jones|West Brendafort|33466|DNXX61562715797097|nan_TW|GB|GB80UUNL04895719286859|+856|1356090863535|245.753.7479|-566174.299947088|Android 4.0.3
483625|Mr. Jimmy Perez|South Aprilberg|63163|KWGM59019410924623|uk_UA|GB|GB92MWYM08252291620717|+255 24|1267068253388|441-974-0066x8711|132859546667.731|Android 4.4.2
222487|Teresa Bryan|New Angela|49228|QIQD82327019058029|fy_DE|GB|GB74WEWD20757451407782|+506|8948652991830|9780462133|-358600173.39563|Android 2.3.5
457897|Kathryn Dudley|West Bryanfurt|12775|JUUL02963102578419|mi_NZ|GB|GB21GXPR23234786464604|+1 684|3658585601581|1911471460|94498195764.4798|Android 4.1.1
634166|Carrie Sandoval|Lake Ricky|99687|BUYP75073357728398|wo_SN|GB|GB89MJFR88021777951036|+56|2535849844483|+1-081-240-8118x3055|3552402743180.1|Android 4.2
116327|Tonya Roberts|Parsonsmouth|95876|ZFQW24783378990885|kl_GL|GB|GB93HOCY26808241241464|+86|3791491914283|526.433.4411x99526|393646967978.31|Android 5.0
242614|Andrew Thomas|South Alexandriachester|42220|JMUR46429973165957|quz_PE|GB|GB79YDCZ92911556331048|+351|8503805028470|637-634-0534x71555|-19.1004298058839|Android 1.0
236778|Maureen Martin|Michaelburgh|24998|ANLS00237620440493|dv_MV|GB|GB52NSHI21364290338807|+505|9832164187849|0227043820|56498559.1431|Android 2.3.5
240803|Samuel Murray|East Rachel|37810|LKLZ54822995083943|tk_TM|GB|GB64PVLP84783031033537|+350|5161596851006|+1-026-410-1670x1447|-886327.512442521|Android 4.4.3
642284|Kelly Williams|Perryborough|62345|HFOT43988671200848|tt_RU|GB|GB22ELMT25127218601542|+1 345|8869847717391|7001685396|-9197.31491853963|Android 2.0.1
888365|Troy Rivera DDS|Tanyabury|92581|MVXW57183883078276|wo_SN|GB|GB04OPDY36175598165905|+246|7203084979067|163.628.6935|242.561844645943|Android 4.0.4
928438|Amy Evans|West Jeremiah|86474|BJCU78215402185045|en_ZM|GB|GB21AXAP08017184702308|+968|7208483719075|001-574-842-4758x634|5127.890342431|Android 4.2.1
799949|Lynn Taylor|Martinhaven|69022|XEGW42027923124837|yue_HK|GB|GB76RIIE12530780937037|+44 1624|4222875163968|(953)409-6030|4462447.64494105|Android 2.3.5
152162|Tiffany Ramirez|Davidland|22777|IDLM81109509515148|ht_HT|GB|GB92FBEV90592200765566|+383|9527276036504|4127175585|614.146777756258|Android 5.0.1
138073|Luis Hess|Mollybury|94299|EZUI89872083637825|yi_US|GB|GB48WYHQ49765507120043|+678|8683078215793|(980)703-4123x15741|2296293144803.47|Android 2.3
734516|Justin Elliott Jr.|West Chelsea|44922|SIEZ49443841222504|kw_GB|GB|GB03HBLS51603883011615|+44 7781|6887171977405|+1-093-200-9835x465|-86285466634497.1|Android 8.1.0
705728|Jessica Sherman|New Timothy|20760|GLBF56680112815602|bn_IN|GB|GB39HGVT22914980200060|+27|8961324991754|046-402-0828x6720|495964.250123864|Android 4.0
870670|Trevor Thomas|Brianfurt|07358|ALZF68364680809047|ks_IN|GB|GB17YOIY78944389110301|+236|3348873682823|(726)305-4474x079|3583599.54035789|Android 2.3.5
779283|Teresa Gregory|Hamptonshire|94383|RQMN97579110240334|se_NO|GB|GB94TJKY83737118336912|+86|2992034732476|556-816-0462x29822|679.80922712287|Android 2.1
604729|Nicholas Whitaker|West Rebecca|94010|RQAO73361324043374|ru_RU|GB|GB75ZDKD48171955239082|+250|2883221875512|831.270.3059|-2319.9921681685|Android 4.0.4
616141|Michael Williams|Danielberg|56886|HBQJ76899145631999|hne_IN|GB|GB32PEOW51090177615641|+353|6552326552453|001-720-197-0904|-895837894.497391|Android 4.2.1
141941|Veronica Olson|Gutierrezshire|89624|AUGF86438479064148|bhb_IN|GB|GB72WNAW63606140358615|+1 767|1542454868499|(436)756-5196x421|4011682347859.89|Android 4.0.3
831087|Christina Faulkner|South Sonia|75139|LAMC48239772103738|ru_RU|GB|GB46ECWE82809772909223|+218|8639344745353|+1-981-529-5769x461|-495560218843.65|Android 10
511700|Dakota Rivas|Lake Gregory|23784|KQZW38932538237463|an_ES|GB|GB80PYSB42146544201792|+692|3658399679487|+1-417-891-7810|-3382958442476.19|Android 2.3.1
685630|Tracy Nguyen|West Stacey|46519|JMBK27926678618622|lt_LT|GB|GB22AIDJ66909160126619|+255 24|6236408527602|+1-917-570-9825x8079|-6846.78457172598|Android 5.0.1
348767|John Hayes|Danielburgh|59954|RQHS22018215873128|ur_IN|GB|GB69DVRF63507365825380|+686|1605581820871|001-654-067-1739x529|69.115322406251|Android 2.3.7
103720|Michael Moore|Lonniemouth|38794|SURC37833644820891|sq_ML|GB|GB03RVKS34817427187907|+46|0196064056568|002-577-3329|2778403065647.44|Android 4.4
565319|Mr. Matthew Barron|West Samuelstad|91564|ISVZ97084890749764|nn_NO|GB|GB70NRQN28597306474739|+1 869|0883546667888|(856)667-3258x444|985188257.25206|Android 4.0.2
830413|Robert Jackson IV|Gabrielton|59259|OOUI51481523102065|lzh_TW|GB|GB57NBGW67262172958205|+39|4566093423678|001-523-295-1803x162|-631863918356.18|Android 2.2.3
112389|Lauren Shelton|Williamsmouth|09917|HLZJ00765507868706|se_NO|GB|GB97WFBD74188037264133|+670|0490830494180|(145)585-4459|93.1791608782356|Android 3.2.3
586904|Briana Jimenez|Port Jessicaview|87459|LJCJ25190106777109|ts_ZA|GB|GB86ZLGC01357276480297|+975|1810942428673|585-642-5582x906|-6844.86066344756|Android 5.0.1
648691|Karen Taylor|North Zachary|44591|FLDB56945929452727|ka_GE|GB|GB24GFZP99225686385498|+52|7895523104387|+1-099-258-8561|-7730.22978501041|Android 7.1.2
406834|Allen Banks|Pamville|46245|DZGK70665304780492|tr_TR|GB|GB16YEYY20764687267167|+977|5317375223335|+1-023-177-9893|191436700.29774|Android 3.2.4
878541|Brian Cline|North Jennifer|53559|PQIU17077846384665|st_ZA|GB|GB95PQDY35530267714989|+599 7|6412602587774|772.772.3910x76699|-109.998189486994|Android 1.1
921064|Alicia Phillips|Lake Stephanie|76376|OCAC11362634238252|ms_MY|GB|GB06NAOG97966288856403|+211|1829719816054|(652)385-2396|195.117685929267|Android 2.0.1
499866|Kayla Lambert|Silvaburgh|13342|OUUZ13843686033438|zh_HK|GB|GB79KLSN33290320242128|+44 7624|8315372181589|001-031-149-7095x1756|-3213835590427.78|Android 4.0.1
860825|Katelyn Garza|West Ricardo|16998|UCSF99207658479054|az_IN|GB|GB45RVCE74136965931441|+58|0126019462742|2477325100|-9590223808.8449|Android 2.2.3
926254|Haley Park|North Davidhaven|16621|XZTU59395364159431|uz_UZ|GB|GB93KDVF07634966434984|+258|2946796620275|5396199937|7793221422465.73|Android 2.1
281419|Mr. Christopher Jones|Jasonport|97986|MKFO76639635063096|hak_TW|GB|GB96WGEF43346834964086|+503|8560381269520|+1-562-077-1812|-4621834776.5067|Android 4.1
466574|Elizabeth Perez|East Paul|18191|ESYB81340151237306|tr_CY|GB|GB04QATN46700222117359|+242|7766675564453|001-280-384-7462x07812|-2859291258823.33|Android 1.1
630633|April Boone|Lake Ryanhaven|34108|BCCV58811373407809|pap_AW|GB|GB33QLWK52104206830553|+56|2526251852810|(397)976-3920x8999|6160863.481484|Android 9
446061|Norma Vega|Lake Tiffany|52352|UPGF50848364800379|tk_TM|GB|GB35PEJS15717927580512|+36|5696625864369|001-077-456-8732x728|3789675494775.59|Android 4.0.2
451642|Bradley Martinez|South Sophiamouth|22599|RCXK40570155619215|wal_ET|GB|GB86AQJB69753004673881|+262 269|5400489491153|(895)640-9941|-5817.475844989|Android 6.0.1
389693|Mitchell Lewis|Port Dawnview|73553|XHVB84111914599191|fo_FO|GB|GB94QFBY80005106618711|+354|7307355542581|265.126.2279x7462|6582239027074.5|Android 4.2
118144|Ronald Parker|Port Leahhaven|62362|ITPE13638267820255|tcy_IN|GB|GB58RIRT65796281312428|+881 1|4825558317541|(501)660-8264x502|906037270644.59|Android 8.1.0
375861|Yolanda Harrell|North Dylanfort|08200|NFQN32483434420770|ks_IN|GB|GB68UIFN73802278962274|+260|3865580427795|467-217-8564x475|7.932419257234|Android 2.2.1
325658|Robin Clark|Scotthaven|79763|GBNQ00179295872736|tk_TM|GB|GB58HBHY41909510636566|+47|3888491025451|001-090-027-4567x04909|-47.6862970535887|Android 7.1
699018|Tamara Petersen|Shawnberg|54520|RINB16931048834034|hu_HU|GB|GB63XBDY46365860517864|+1 721|6524495366070|001-217-365-7686x438|2045855439.4042|Android 4.1
200929|James Copeland|Smithburgh|06092|LHRW35309933182412|de_LI|GB|GB13ZPNC43988811856042|+232|4365829923346|8141271957|547576898.364586|Android 3.2.5
734663|Cassandra Thornton|Weaverfort|26093|IUYI88084014272353|tl_PH|GB|GB07OMSO26784380231908|+882|8017138105301|+1-803-408-9060x954|-76248264.2703257|Android 5.1.1
542097|Jessica Bentley|Matthewton|45259|VBIY50198313545625|tk_TM|GB|GB12OSBX23490058227421|+389|5813372482598|001-070-526-7117x32010|6938008229589.78|Android 1.0
856749|Michelle Ramirez|West Stephen|86793|OLHZ11289148111852|byn_ER|GB|GB10OEBQ78033495136167|+241|2535644191292|489.103.0370|-105088749.2782|Android 3.1
434012|Donna Wallace|Martinezville|45950|AVKX42713028904895|ro_RO|GB|GB64HKLK05198883239707|+881|2079862847781|185.009.3720x509|-43108.5789414043|Android 10
480582|Zachary Vasquez|North James|14190|YRYR19387025182885|te_IN|GB|GB74WOSI80317496697465|+993|7708703533538|642-383-5759|-4289578.4152707|Android 7.1
617893|Scott Cobb|New Lisa|71256|ZCHA59814365879556|bem_ZM|GB|GB97MQRB17336201667474|+290 8|9491431232525|765-299-3771|579567.394130111|Android 10
629902|Anne Martinez|Marcustown|34777|YFRU21366157652777|hsb_DE|GB|GB57SLEX73271652606186|+595|7839945123292|+1-928-001-0858|29868257401158.3|Android 5.0.1
995410|Nathan Nielsen|Suarezfurt|82258|WWEX74228807224472|quz_PE|GB|GB27OVIH74291501385229|+373 2|1459993978359|001-391-676-3009|-91.4376800526228|Android 4.0.1
678920|Lisa Dixon|South Danshire|60966|SBLH23413744018398|quz_PE|GB|GB87QGJS60878591416452|+91|1302867827080|990.800.2437x0405|43896072978.4853|Android 5.0
878939|Emily Ortiz|Michaeltown|78831|DTAZ42971113760299|raj_IN|GB|GB09IPPE66609614719950|+250|6355417263841|(087)704-3713x42496|567508.299281422|Android 4.4
149119|Elizabeth Bennett|Cindyburgh|86163|BIFV12163316705578|sc_IT|GB|GB57BQZP11275767500718|+380|6613538528558|362.220.3120x00071|70773702699.8613|Android 4.2.1
531838|Derrick Thomas|East Ryan|82534|MTCX03842036016076|ml_IN|GB|GB36DKET92088346849929|+47 79|0622027347270|761.069.7754|72.705932999922|Android 10
320743|Kim Dawson|North Mary|94338|LEMT51265918697929|fi_FI|GB|GB84TBSC10566255943990|+881 0|8596767203061|886-582-4419x193|7561898782.41983|Android 4.0.4
989018|Laura Pierce|Port Andrea|67296|RNXR77664166587904|ks_IN|GB|GB38SCGE21326048547553|+350|4162163307561|461-256-0401x276|53.1733579400816|Android 3.2.6
396962|George Bartlett|West Keithton|50815|MJGH83930616387204|xh_ZA|GB|GB97JTNU45879325821937|+973|6580063064457|001-235-493-0486x43319|-1642232185.12946|Android 2.3.2
494072|Amy Turner|Gregorybury|77762|MJKJ05074309018420|cmn_TW|GB|GB61PDQI08861794489646|+381|0944535988711|340.538.1611|-1379091.63065617|Android 2.3.3
781040|Kathy Gonzalez|Stevenside|43172|ZYQZ94130677231492|ve_ZA|GB|GB57XOOU17079194691389|+44 7911|4041813807384|528.017.2442x791|8502853581661.45|Android 4.2
361516|Brandon Mendoza|South Sara|51391|BTTA32271365528374|sk_SK|GB|GB17JDHJ60638044763090|+376|1860335217213|(411)171-9508x2231|3078752.76972247|Android 4.1
538163|Michael Miller|Brittneyfort|33106|TNPM31718661639589|the_NP|GB|GB98GKMT20559893155592|+680|9946955982294|5777367351|-71.3405039100403|Android 3.2.4
706925|John Flores|Riveramouth|29592|WMTO12823157672280|tig_ER|GB|GB72SEZH62967071322014|+681|5822425391891|4006124956|-43131520.581605|Android 7.1.2
815722|Matthew Villa|Thomastown|01918|CBOJ50224678304617|vi_VN|GB|GB18HNNO80455662125450|+673|5492071578117|650.766.8500x58410|-68436267447.2|Android 2.3.6
969107|Chad Tanner II|North Roberto|26806|RHGG44629365876777|yue_HK|GB|GB09XIZE40720516835721|+62|5188507949431|048-434-2377|-48067020571.7097|Android 4.4.2
170151|Logan Kerr|South Tina|30557|AYGF14869163183968|ig_NG|GB|GB14EXSL92887542209167|+597|4327405097502|001-712-308-8480|639191.556497961|Android 2.2.1
803737|Pamela Matthews|Lake Laura|45486|JWGC05465374048134|ckb_IQ|GB|GB28LNJC98602803674683|+229|0060508598611|882.090.1707|6700.6226197497|Android 3.2.2
425765|Christopher Gonzalez|Jordanville|74508|TSZK42286784411298|kl_GL|GB|GB94PVTE99790150157408|+966|7522041448705|929.306.5324|-1604686.35048262|Android 5.1.1
506432|Toni Bennett|West William|90175|IPYE63507139312223|sid_ET|GB|GB17BBAH98867195920088|+90|1804035665487|+1-340-656-7491x5927|55239705.7902176|Android 3.2.2
808246|Courtney Wilson|West Megan|24342|FTKU22357654410324|ta_IN|GB|GB18ECFD79693332107449|+39 06 698|0293114809820|403-246-4968|-2452646506529.17|Android 1.6
614226|Susan Scott|Port Reneeview|86371|LCLD59815571675004|sa_IN|GB|GB53IKJC15023274285068|+61 89164|0631031850610|864-767-4109|-40.2357749496461|Android 2.3.1
296432|Shane Cunningham|North David|74460|IORO67193426701761|ne_NP|GB|GB82GCCK55373742130547|+966|2654660353573|285-113-2222x32822|4354827979.10121|Android 1.0
454008|Nicole Orr|Port Kimview|13202|CQSN24443843718936|hi_IN|GB|GB59SUQQ77524417522203|+881 6|8292624024221|7728944587|425.835396697682|Android 4.2.2
516741|Jenna Garza|West Stephen|04326|OVAA80661314937949|bhb_IN|GB|GB70NHQF21404454156735|+250|9217515866014|428-589-6513|637.75354778877|Android 2.3.7
568435|Samantha Thomas|East Prestonton|85529|RMBJ04582440523666|mt_MT|GB|GB44WJYP92375482955376|+677|5228435458431|(569)725-2746|-99696938781880.5|Android 2.0
680660|Jacob Parks|Lake Lisa|55555|ZJIS67946069772891|de_CH|GB|GB17SVFM58748623898760|+1 784|6158154275696|001-484-176-1953x099|-86851955.106438|Android 3.0
561514|Anthony Ramirez|Port Brucetown|00678|IFAY85641505258038|am_ET|GB|GB12KIZW61707018359038|+251|3278651316285|327-993-8365|-32172545112.4277|Android 2.3.5
594620|Ralph Stein|Nicholasshire|82088|BDNA75984092233829|sq_ML|GB|GB48RQUA72086954930697|+1 808|7084099613928|069-405-4675x0956|-8798.36342104405|Android 3.2.6
252221|Eric Jensen|Johnhaven|47013|JGFG67842705152507|zh_CN|GB|GB24SEPV92955914066879|+1 246|8822140901898|(120)192-5619|27544.364402539|Android 2.1
224500|Rebecca Rivera|New Christinemouth|24256|LWFE19011426759312|unm_US|GB|GB49FTER73054363338050|+500|5473678369948|746.556.3976x2921|-632305962.3232|Android 4.3
896997|James Moore|Robertsonstad|62983|CPXG02725134091476|se_NO|GB|GB16LHIL57158176084025|+850|9579722383862|(824)204-1011|384127267.249634|Android 2.2.3
664652|Paul Cardenas|East Jamiestad|66998|OGBC29886270098810|ks_IN|GB|GB06WCTW06488624109734|+598|4147233859184|544.016.2112x46690|-393510.911152831|Android 4.3
846316|Evan Hamilton|East Shirleyburgh|16381|KJEY35363083973380|is_IS|GB|GB47OYVM99644298049161|+62|6481937602813|032.654.0534|-82828653709126.0|Android 7.0
